Carrier Code,Date (MM/DD/YYYY),Flight Number,Tail Number,Destination Airport,Scheduled departure time,Actual departure time,Scheduled elapsed time (Minutes),Actual elapsed time (Minutes),Departure delay (Minutes),Wheels-off time,Taxi-Out time (Minutes),Delay Carrier (Minutes),Delay Weather (Minutes),Delay National Aviation System (Minutes),Delay Security (Minutes),Delay Late Aircraft Arrival (Minutes)
HA,06-04-2021,0051,N385HA,HNL,10:00,09:59,650,597,-1,10:25,26,0,0,0,0,0
HA,06-04-2022,0051,N396HA,HNL,10:00,10:14,660,648,14,10:37,23,0,0,0,0,0
HA,06-05-2017,0051,N388HA,HNL,10:00,09:58,655,0,-2,10:32,34,0,0,0,0,0
HA,06-05-2018,0051,N386HA,HNL,10:00,10:00,655,631,0,10:17,17,0,0,0,0,0
HA,06-05-2019,0051,N388HA,HNL,10:00,09:57,650,635,-3,10:23,26,0,0,0,0,0
HA,06-05-2021,0051,N393HA,HNL,10:00,09:55,650,600,-5,10:11,16,0,0,0,0,0
HA,06-05-2022,0051,N395HA,HNL,10:00,10:06,660,652,6,10:23,17,0,0,0,0,0
HA,06-06-2017,0051,N385HA,HNL,10:00,09:56,655,634,-4,10:20,24,0,0,0,0,0
HA,06-06-2018,0051,N384HA,HNL,10:00,09:57,655,633,-3,10:15,18,0,0,0,0,0
HA,06-06-2019,0051,N391HA,HNL,10:00,09:53,650,654,-7,10:09,16,0,0,0,0,0
HA,06-06-2021,0051,N384HA,HNL,10:00,10:08,650,619,8,10:23,15,0,0,0,0,0
HA,06-06-2022,0051,N383HA,HNL,10:00,10:35,660,683,35,11:00,25,35,0,23,0,0
HA,06-07-2017,0051,N381HA,HNL,10:00,09:47,655,626,-13,10:03,16,0,0,0,0,0
HA,06-07-2018,0051,N396HA,HNL,10:00,10:25,655,680,25,10:43,18,50,0,0,0,0
HA,06-07-2019,0051,N391HA,HNL,10:00,10:22,650,656,22,10:44,22,6,0,0,0,22
HA,06-07-2021,0051,N385HA,HNL,10:00,10:03,650,646,3,10:24,21,0,0,0,0,0
HA,06-07-2022,0051,N399HA,HNL,10:00,10:00,660,664,0,10:25,25,0,0,0,0,0
HA,06-08-2017,0051,N384HA,HNL,10:00,09:59,655,638,-1,10:19,20,0,0,0,0,0
HA,06-08-2018,0051,N388HA,HNL,10:00,09:56,655,632,-4,10:15,19,0,0,0,0,0
HA,06-08-2019,0051,N370HA,HNL,10:00,09:53,650,663,-7,10:20,27,0,0,0,0,0
HA,06-08-2021,0051,N382HA,HNL,10:00,10:20,650,616,20,10:34,14,0,0,0,0,0
HA,06-08-2022,0051,N384HA,HNL,10:00,10:11,660,645,11,10:24,13,0,0,0,0,0
HA,06-09-2017,0051,N384HA,HNL,10:00,10:27,655,640,27,10:44,17,0,0,0,0,0
HA,06-09-2018,0051,N379HA,HNL,10:00,09:56,655,638,-4,10:12,16,0,0,0,0,0
HA,06-09-2019,0051,N374HA,HNL,10:00,09:52,650,621,-8,10:12,20,0,0,0,0,0
HA,06-09-2021,0051,N393HA,HNL,10:00,14:19,650,617,259,14:46,27,226,0,0,0,0
HA,06-09-2022,0051,N379HA,HNL,10:00,09:58,660,643,-2,10:18,20,0,0,0,0,0
HA,06-10-2017,0051,N386HA,HNL,10:00,09:53,655,632,-7,10:07,14,0,0,0,0,0
HA,06-10-2018,0051,N392HA,HNL,10:00,10:00,655,666,0,10:25,25,0,0,0,0,0
HA,06-10-2019,0051,N393HA,HNL,10:00,09:58,650,651,-2,10:20,22,0,0,0,0,0
HA,06-10-2021,0051,N383HA,HNL,10:00,09:59,650,632,-1,10:15,16,0,0,0,0,0
HA,06-10-2022,0051,N396HA,HNL,10:00,10:06,660,618,6,10:20,14,0,0,0,0,0
HA,06-11-2017,0051,N382HA,HNL,10:00,09:58,655,642,-2,10:10,12,0,0,0,0,0
HA,06-11-2018,0051,N370HA,HNL,10:00,09:54,655,650,-6,10:13,19,0,0,0,0,0
HA,06-11-2019,0051,N391HA,HNL,10:00,10:11,650,668,11,10:38,27,18,0,0,0,11
HA,06-11-2021,0051,N390HA,HNL,10:00,09:56,650,626,-4,10:15,19,0,0,0,0,0
HA,06-11-2022,0051,N388HA,HNL,10:00,10:15,660,630,15,10:37,22,0,0,0,0,0
HA,06-12-2017,0051,N381HA,HNL,10:00,10:24,655,678,24,10:44,20,47,0,0,0,0
HA,06-12-2018,0051,N382HA,HNL,10:00,09:59,655,661,-1,10:24,25,0,0,0,0,0
HA,06-12-2019,0051,N381HA,HNL,10:00,10:00,650,651,0,10:16,16,0,0,0,0,0
HA,06-12-2021,0051,N374HA,HNL,10:00,09:58,650,649,-2,10:18,20,0,0,0,0,0
HA,06-12-2022,0051,N381HA,HNL,10:00,10:04,660,669,4,10:53,49,0,0,0,0,0
HA,06/13/2017,0051,N389HA,HNL,10:00,09:49,655,627,-11,10:08,19,0,0,0,0,0
HA,06/13/2018,0051,N391HA,HNL,10:00,10:00,655,656,0,10:24,24,0,0,0,0,0
HA,06/13/2019,0051,N370HA,HNL,10:00,12:25,650,616,145,12:42,17,111,0,0,0,0
HA,06/13/2021,0051,N385HA,HNL,10:00,09:58,650,659,-2,10:18,20,0,0,0,0,0
HA,06/13/2022,0051,N382HA,HNL,10:00,09:55,660,662,-5,10:18,23,0,0,0,0,0
HA,06/14/2017,0051,N370HA,HNL,10:00,09:56,655,627,-4,10:14,18,0,0,0,0,0
HA,06/14/2018,0051,N361HA,HNL,10:00,09:59,655,654,-1,10:24,25,0,0,0,0,0
HA,06/14/2019,0051,N396HA,HNL,10:00,09:54,650,660,-6,10:19,25,0,0,0,0,0
HA,06/14/2021,0051,N375HA,HNL,10:00,09:57,650,657,-3,10:12,15,0,0,0,0,0
HA,06/14/2022,0051,N382HA,HNL,10:00,11:01,660,653,61,11:30,29,43,0,0,0,11
HA,06/15/2017,0051,N386HA,HNL,10:00,11:37,655,619,97,11:59,22,0,0,0,0,61
HA,06/15/2018,0051,N374HA,HNL,10:00,10:04,655,620,4,10:35,31,0,0,0,0,0
HA,06/15/2019,0051,N375HA,HNL,10:00,09:57,650,645,-3,10:17,20,0,0,0,0,0
HA,06/15/2021,0051,N385HA,HNL,10:00,10:24,650,625,24,10:49,25,0,0,0,0,0
HA,06/15/2022,0051,N395HA,HNL,10:00,10:04,660,666,4,10:29,25,0,0,0,0,0
HA,06/16/2017,0051,N370HA,HNL,10:00,09:55,655,670,-5,10:48,53,0,0,0,0,0
HA,06/16/2018,0051,N392HA,HNL,10:00,12:23,655,590,143,12:39,16,78,0,0,0,0
HA,06/16/2019,0051,N388HA,HNL,10:00,10:01,650,643,1,10:28,27,0,0,0,0,0
HA,06/16/2021,0051,N391HA,HNL,10:00,09:55,650,629,-5,10:11,16,0,0,0,0,0
HA,06/16/2022,0051,N373HA,HNL,10:00,10:04,660,671,4,10:47,43,11,0,0,0,4
HA,06/17/2017,0051,N384HA,HNL,10:00,10:02,655,651,2,10:35,33,0,0,0,0,0
HA,06/17/2018,0051,N373HA,HNL,10:00,10:09,655,609,9,10:25,16,0,0,0,0,0
HA,06/17/2019,0051,N384HA,HNL,10:00,09:52,650,647,-8,10:10,18,0,0,0,0,0
HA,06/17/2021,0051,N384HA,HNL,10:00,10:09,650,645,9,10:34,25,0,0,0,0,0
HA,06/17/2022,0051,N390HA,HNL,10:00,09:58,660,647,-2,10:14,16,0,0,0,0,0
HA,06/18/2017,0051,N382HA,HNL,10:00,09:57,655,637,-3,10:09,12,0,0,0,0,0
HA,06/18/2018,0051,N399HA,HNL,10:00,09:59,655,635,-1,10:14,15,0,0,0,0,0
HA,06/18/2019,0051,N390HA,HNL,10:00,09:59,650,673,-1,10:23,24,22,0,0,0,0
HA,06/18/2021,0051,N378HA,HNL,10:00,09:52,650,631,-8,10:08,16,0,0,0,0,0
HA,06/18/2022,0051,N390HA,HNL,10:00,09:59,660,647,-1,10:16,17,0,0,0,0,0
HA,06/19/2017,0051,N388HA,HNL,10:00,09:50,655,641,-10,10:19,29,0,0,0,0,0
HA,06/19/2018,0051,N386HA,HNL,10:00,09:57,655,639,-3,10:18,21,0,0,0,0,0
HA,06/19/2019,0051,N380HA,HNL,10:00,12:45,650,641,165,12:59,14,5,0,0,0,151
HA,06/19/2021,0051,N382HA,HNL,10:00,09:57,650,657,-3,10:15,18,0,0,0,0,0
HA,06/19/2022,0051,N396HA,HNL,10:00,10:37,660,642,37,10:55,18,19,0,0,0,0
HA,06/20/2017,0051,N373HA,HNL,10:00,09:57,655,665,-3,10:29,32,0,0,0,0,0
HA,06/20/2018,0051,N393HA,HNL,10:00,10:00,655,622,0,10:17,17,0,0,0,0,0
HA,06/20/2019,0051,N382HA,HNL,10:00,10:00,650,669,0,10:23,23,19,0,0,0,0
HA,06/20/2021,0051,N383HA,HNL,10:00,10:03,650,642,3,10:16,13,0,0,0,0,0
HA,06/20/2022,0051,N384HA,HNL,10:00,09:59,660,633,-1,10:19,20,0,0,0,0,0
HA,06/21/2017,0051,N381HA,HNL,10:00,09:56,655,659,-4,10:27,31,0,0,0,0,0
HA,06/21/2018,0051,N391HA,HNL,10:00,09:57,655,634,-3,10:20,23,0,0,0,0,0
HA,06/21/2019,0051,N374HA,HNL,10:00,09:57,650,676,-3,10:44,47,23,0,0,0,0
HA,06/21/2021,0051,N382HA,HNL,10:00,11:24,650,680,84,11:58,34,114,0,0,0,0
HA,06/21/2022,0051,N383HA,HNL,10:00,10:10,660,659,10,10:44,34,0,0,0,0,0
HA,06/22/2017,0051,N370HA,HNL,10:00,09:57,655,642,-3,10:26,29,0,0,0,0,0
HA,06/22/2018,0051,N375HA,HNL,10:00,10:00,655,590,0,10:22,22,0,0,0,0,0
HA,06/22/2019,0051,N384HA,HNL,10:00,09:59,650,654,-1,10:18,19,0,0,0,0,0
HA,06/22/2021,0051,N390HA,HNL,10:00,09:56,650,649,-4,10:10,14,0,0,0,0,0
HA,06/22/2022,0051,N360HA,HNL,10:00,09:58,660,651,-2,10:22,24,0,0,0,0,0
HA,06/23/2017,0051,N385HA,HNL,10:00,09:54,655,640,-6,10:13,19,0,0,0,0,0
HA,06/23/2018,0051,N375HA,HNL,10:00,09:57,655,663,-3,10:32,35,0,0,0,0,0
HA,06/23/2019,0051,N382HA,HNL,10:00,10:39,650,660,39,10:55,16,49,0,0,0,0
HA,06/23/2021,0051,N375HA,HNL,10:00,10:00,650,622,0,10:23,23,0,0,0,0,0
HA,06/23/2022,0051,N384HA,HNL,10:00,09:54,660,644,-6,10:18,24,0,0,0,0,0
HA,06/24/2017,0051,N399HA,HNL,10:00,00:05,655,651,845,00:20,15,841,0,0,0,0
HA,06/24/2018,0051,N385HA,HNL,10:00,10:16,655,630,16,10:29,13,0,0,0,0,0
HA,06/24/2019,0051,N392HA,HNL,10:00,09:59,650,650,-1,10:18,19,0,0,0,0,0
HA,06/24/2021,0051,N385HA,HNL,10:00,10:14,650,603,14,10:28,14,0,0,0,0,0
HA,06/24/2022,0051,N393HA,HNL,10:00,10:02,660,664,2,10:20,18,0,0,0,0,0
HA,06/25/2017,0051,N374HA,HNL,10:00,09:53,655,682,-7,10:25,32,20,0,0,0,0
HA,06/25/2018,0051,N378HA,HNL,10:00,09:58,655,645,-2,10:14,16,0,0,0,0,0
HA,06/25/2019,0051,N379HA,HNL,10:00,13:31,650,639,211,13:52,21,0,0,0,0,200
HA,06/25/2021,0051,N382HA,HNL,10:00,10:04,650,612,4,10:22,18,0,0,0,0,0
HA,06/25/2022,0051,N383HA,HNL,10:00,10:10,660,653,10,10:28,18,0,0,0,0,0
HA,06/26/2017,0051,N360HA,HNL,10:00,09:51,655,645,-9,10:07,16,0,0,0,0,0
HA,06/26/2018,0051,N380HA,HNL,10:00,10:00,655,640,0,10:20,20,0,0,0,0,0
HA,06/26/2019,0051,N381HA,HNL,10:00,11:01,650,644,61,11:19,18,0,0,0,0,55
HA,06/26/2021,0051,N395HA,HNL,10:00,09:57,650,635,-3,10:17,20,0,0,0,0,0
HA,06/26/2022,0051,N374HA,HNL,10:00,09:57,660,655,-3,10:13,16,0,0,0,0,0
HA,06/27/2017,0051,N370HA,HNL,10:00,09:57,655,662,-3,10:32,35,0,0,0,0,0
HA,06/27/2018,0051,N386HA,HNL,10:00,09:52,655,628,-8,10:23,31,0,0,0,0,0
HA,06/27/2019,0051,N375HA,HNL,10:00,09:57,650,651,-3,10:19,22,0,0,0,0,0
HA,06/27/2021,0051,N384HA,HNL,10:00,10:55,650,612,55,11:12,17,17,0,0,0,0
HA,06/27/2022,0051,N391HA,HNL,10:00,10:02,660,675,2,10:30,28,17,0,0,0,0
HA,06/28/2017,0051,N360HA,HNL,10:00,09:54,655,670,-6,10:34,40,0,0,0,0,0
HA,06/28/2018,0051,N389HA,HNL,10:00,10:08,655,630,8,10:39,31,0,0,0,0,0
HA,06/28/2019,0051,N378HA,HNL,10:00,09:51,650,646,-9,10:17,26,0,0,0,0,0
HA,06/28/2021,0051,N391HA,HNL,10:00,11:28,650,624,88,11:40,12,62,0,0,0,0
HA,06/28/2022,0051,N385HA,HNL,10:00,12:51,660,635,171,13:06,15,0,0,0,0,146
HA,06/29/2017,0051,N385HA,HNL,10:00,09:53,655,664,-7,10:23,30,0,0,0,0,0
HA,06/29/2018,0051,N382HA,HNL,10:00,09:59,655,629,-1,10:28,29,0,0,0,0,0
HA,06/29/2019,0051,N393HA,HNL,10:00,10:19,650,641,19,10:32,13,0,0,0,0,0
HA,06/29/2021,0051,N384HA,HNL,10:00,09:53,650,615,-7,10:07,14,0,0,0,0,0
HA,06/29/2022,0051,N375HA,HNL,10:00,09:52,660,663,-8,10:12,20,0,0,0,0,0
HA,06/30/2017,0051,N399HA,HNL,10:00,09:51,655,656,-9,10:20,29,0,0,0,0,0
HA,06/30/2018,0051,N391HA,HNL,10:00,09:56,655,628,-4,10:21,25,0,0,0,0,0
HA,06/30/2019,0051,N383HA,HNL,10:00,10:02,650,647,2,10:22,20,0,0,0,0,0
HA,06/30/2021,0051,N385HA,HNL,10:00,09:56,650,610,-4,10:08,12,0,0,0,0,0
HA,06/30/2022,0051,N386HA,HNL,10:00,10:07,660,659,7,10:32,25,0,0,0,0,0
HA,07-01-2017,0051,N360HA,HNL,10:00,09:54,655,668,-6,10:17,23,0,0,0,0,0
HA,07-01-2018,0051,N384HA,HNL,10:00,10:02,655,621,2,10:25,23,0,0,0,0,0
HA,07-01-2019,0051,N393HA,HNL,10:00,09:57,650,651,-3,10:29,32,0,0,0,0,0
HA,07-01-2021,0051,N393HA,HNL,10:00,10:00,650,626,0,10:17,17,0,0,0,0,0
HA,07-01-2022,0051,N390HA,HNL,10:00,09:57,660,670,-3,10:36,39,0,0,0,0,0
HA,07-02-2017,0051,N381HA,HNL,10:00,09:57,655,665,-3,10:24,27,0,0,0,0,0
HA,07-02-2018,0051,N361HA,HNL,10:00,09:54,655,673,-6,10:19,25,0,0,0,0,0
HA,07-02-2019,0051,N375HA,HNL,10:00,09:52,650,651,-8,10:04,12,0,0,0,0,0
HA,07-02-2021,0051,N395HA,HNL,10:00,09:57,650,624,-3,10:15,18,0,0,0,0,0
HA,07-02-2022,0051,N390HA,HNL,10:00,10:48,660,661,48,11:11,23,1,0,0,0,48
HA,07-03-2017,0051,N370HA,HNL,10:00,09:51,655,650,-9,10:08,17,0,0,0,0,0
HA,07-03-2018,0051,N388HA,HNL,10:00,09:59,655,619,-1,10:16,17,0,0,0,0,0
HA,07-03-2019,0051,N373HA,HNL,10:00,11:02,650,650,62,11:20,18,62,0,0,0,0
HA,07-03-2021,0051,N382HA,HNL,10:00,10:04,650,628,4,10:37,33,0,0,0,0,0
HA,07-03-2022,0051,N390HA,HNL,10:00,10:29,660,669,29,11:01,32,9,0,0,0,29
HA,07-04-2017,0051,N381HA,HNL,10:00,10:00,655,641,0,10:17,17,0,0,0,0,0
HA,07-04-2018,0051,N393HA,HNL,10:00,09:53,655,608,-7,10:14,21,0,0,0,0,0
HA,07-04-2019,0051,N390HA,HNL,10:00,09:50,650,629,-10,10:09,19,0,0,0,0,0
HA,07-04-2021,0051,N378HA,HNL,10:00,10:00,650,625,0,10:16,16,0,0,0,0,0
HA,07-04-2022,0051,N388HA,HNL,10:00,10:29,660,642,29,10:44,15,0,0,0,0,0
HA,07-05-2017,0051,N389HA,HNL,10:00,09:53,655,644,-7,10:12,19,0,0,0,0,0
HA,07-05-2018,0051,N375HA,HNL,10:00,10:17,655,628,17,10:31,14,0,0,0,0,0
HA,07-05-2019,0051,N375HA,HNL,10:00,09:47,650,609,-13,10:05,18,0,0,0,0,0
HA,07-05-2021,0051,N383HA,HNL,10:00,09:58,650,642,-2,10:14,16,0,0,0,0,0
HA,07-05-2022,0051,N391HA,HNL,10:00,09:50,660,687,-10,10:13,23,17,0,0,0,0
HA,07-06-2017,0051,N385HA,HNL,10:00,09:50,655,649,-10,10:28,38,0,0,0,0,0
HA,07-06-2018,0051,N395HA,HNL,10:00,10:05,655,638,5,10:36,31,0,0,0,0,0
HA,07-06-2019,0051,N381HA,HNL,10:00,09:58,650,650,-2,10:10,12,0,0,0,0,0
HA,07-06-2021,0051,N374HA,HNL,10:00,10:00,650,627,0,10:14,14,0,0,0,0,0
HA,07-06-2022,0051,N396HA,HNL,10:00,09:57,660,694,-3,10:25,28,31,0,0,0,0
HA,07-07-2017,0051,N382HA,HNL,10:00,10:02,655,630,2,10:24,22,0,0,0,0,0
HA,07-07-2018,0051,N380HA,HNL,10:00,10:01,655,632,1,10:15,14,0,0,0,0,0
HA,07-07-2019,0051,N384HA,HNL,10:00,09:59,650,642,-1,10:14,15,0,0,0,0,0
HA,07-07-2021,0051,N395HA,HNL,10:00,10:00,650,630,0,10:15,15,0,0,0,0,0
HA,07-07-2022,0051,N388HA,HNL,10:00,10:13,660,662,13,10:34,21,15,0,0,0,0
HA,07-08-2017,0051,N373HA,HNL,10:00,09:53,655,628,-7,10:06,13,0,0,0,0,0
HA,07-08-2018,0051,N392HA,HNL,10:00,10:00,655,621,0,10:21,21,0,0,0,0,0
HA,07-08-2019,0051,N384HA,HNL,10:00,09:57,650,647,-3,10:18,21,0,0,0,0,0
HA,07-08-2021,0051,N375HA,HNL,10:00,10:25,650,659,25,11:03,38,34,0,0,0,0
HA,07-08-2022,0051,N375HA,HNL,10:00,09:58,660,673,-2,10:23,25,0,0,0,0,0
HA,07-09-2017,0051,N389HA,HNL,10:00,09:57,655,627,-3,10:20,23,0,0,0,0,0
HA,07-09-2018,0051,N385HA,HNL,10:00,10:10,655,626,10,10:31,21,0,0,0,0,0
HA,07-09-2019,0051,N396HA,HNL,10:00,09:47,650,617,-13,10:10,23,0,0,0,0,0
HA,07-09-2021,0051,N374HA,HNL,10:00,09:55,650,654,-5,10:27,32,0,0,0,0,0
HA,07-09-2022,0051,N399HA,HNL,10:00,09:51,660,656,-9,10:13,22,0,0,0,0,0
HA,07-10-2017,0051,N399HA,HNL,10:00,09:53,655,657,-7,10:11,18,0,0,0,0,0
HA,07-10-2018,0051,N360HA,HNL,10:00,10:01,655,618,1,10:19,18,0,0,0,0,0
HA,07-10-2019,0051,N393HA,HNL,10:00,09:52,650,656,-8,10:22,30,0,0,0,0,0
HA,07-10-2021,0051,N395HA,HNL,10:00,10:01,650,636,1,10:20,19,0,0,0,0,0
HA,07-10-2022,0051,N383HA,HNL,10:00,09:52,660,627,-8,10:11,19,0,0,0,0,0
HA,07-11-2017,0051,N396HA,HNL,10:00,09:50,655,627,-10,10:05,15,0,0,0,0,0
HA,07-11-2018,0051,N395HA,HNL,10:00,10:07,655,621,7,10:26,19,0,0,0,0,0
HA,07-11-2019,0051,N361HA,HNL,10:00,12:33,650,618,153,13:01,28,0,0,121,0,0
HA,07-11-2021,0051,N374HA,HNL,10:00,09:57,650,630,-3,10:13,16,0,0,0,0,0
HA,07-11-2022,0051,N386HA,HNL,10:00,09:50,660,644,-10,10:10,20,0,0,0,0,0
HA,07-12-2017,0051,N380HA,HNL,10:00,09:57,655,631,-3,10:17,20,0,0,0,0,0
HA,07-12-2018,0051,N384HA,HNL,10:00,10:06,655,618,6,10:27,21,0,0,0,0,0
HA,07-12-2019,0051,N396HA,HNL,10:00,09:56,650,625,-4,10:11,15,0,0,0,0,0
HA,07-12-2021,0051,N385HA,HNL,10:00,09:58,650,632,-2,10:15,17,0,0,0,0,0
HA,07-12-2022,0051,N391HA,HNL,10:00,09:52,660,641,-8,10:09,17,0,0,0,0,0
HA,07/13/2017,0051,N370HA,HNL,10:00,09:49,655,628,-11,10:14,25,0,0,0,0,0
HA,07/13/2018,0051,N382HA,HNL,10:00,09:55,655,617,-5,10:18,23,0,0,0,0,0
HA,07/13/2019,0051,N390HA,HNL,10:00,09:59,650,663,-1,10:28,29,0,0,0,0,0
HA,07/13/2021,0051,N384HA,HNL,10:00,09:56,650,620,-4,10:14,18,0,0,0,0,0
HA,07/13/2022,0051,N384HA,HNL,10:00,09:56,660,636,-4,10:15,19,0,0,0,0,0
HA,07/14/2017,0051,N373HA,HNL,10:00,09:54,655,664,-6,10:24,30,0,0,0,0,0
HA,07/14/2018,0051,N396HA,HNL,10:00,09:56,655,636,-4,10:12,16,0,0,0,0,0
HA,07/14/2019,0051,N383HA,HNL,10:00,00:54,650,619,894,01:15,21,863,0,0,0,0
HA,07/14/2021,0051,N378HA,HNL,10:00,09:57,650,634,-3,10:17,20,0,0,0,0,0
HA,07/14/2022,0051,N378HA,HNL,10:00,09:57,660,637,-3,10:16,19,0,0,0,0,0
HA,07/15/2017,0051,N379HA,HNL,10:00,09:59,655,651,-1,10:18,19,0,0,0,0,0
HA,07/15/2018,0051,N392HA,HNL,10:00,10:36,655,698,36,11:48,72,43,0,36,0,0
HA,07/15/2019,0051,N386HA,HNL,10:00,10:00,650,643,0,10:26,26,0,0,0,0,0
HA,07/15/2021,0051,N378HA,HNL,10:00,10:13,650,631,13,10:36,23,0,0,0,0,0
HA,07/15/2022,0051,N396HA,HNL,10:00,10:37,660,621,37,10:55,18,0,0,0,0,0
HA,07/16/2017,0051,N389HA,HNL,10:00,09:55,655,652,-5,10:19,24,0,0,0,0,0
HA,07/16/2018,0051,N382HA,HNL,10:00,10:02,655,665,2,10:18,16,0,0,0,0,0
HA,07/16/2019,0051,N375HA,HNL,10:00,09:58,650,617,-2,10:12,14,0,0,0,0,0
HA,07/16/2021,0051,N375HA,HNL,10:00,09:54,650,638,-6,10:09,15,0,0,0,0,0
HA,07/16/2022,0051,N378HA,HNL,10:00,10:27,660,629,27,10:49,22,0,0,0,0,0
HA,07/17/2017,0051,N381HA,HNL,10:00,09:56,655,651,-4,10:28,32,0,0,0,0,0
HA,07/17/2018,0051,N395HA,HNL,10:00,11:15,655,685,75,11:36,21,105,0,0,0,0
HA,07/17/2019,0051,N399HA,HNL,10:00,09:57,650,625,-3,10:14,17,0,0,0,0,0
HA,07/17/2021,0051,N374HA,HNL,10:00,10:19,650,623,19,10:40,21,0,0,0,0,0
HA,07/17/2022,0051,N374HA,HNL,10:00,09:53,660,657,-7,10:07,14,0,0,0,0,0
HA,07/18/2017,0051,N399HA,HNL,10:00,09:54,655,643,-6,10:14,20,0,0,0,0,0
HA,07/18/2018,0051,N370HA,HNL,10:00,10:05,655,658,5,10:37,32,0,0,0,0,0
HA,07/18/2019,0051,N373HA,HNL,10:00,09:58,650,654,-2,10:19,21,0,0,0,0,0
HA,07/18/2021,0051,N391HA,HNL,10:00,09:55,650,626,-5,10:08,13,0,0,0,0,0
HA,07/18/2022,0051,N379HA,HNL,10:00,10:08,660,694,8,11:13,65,42,0,0,0,0
HA,07/19/2017,0051,N386HA,HNL,10:00,10:00,655,654,0,10:22,22,0,0,0,0,0
HA,07/19/2018,0051,N392HA,HNL,10:00,10:00,655,655,0,10:27,27,0,0,0,0,0
HA,07/19/2019,0051,N390HA,HNL,10:00,09:59,650,663,-1,10:21,22,0,0,0,0,0
HA,07/19/2021,0051,N384HA,HNL,10:00,09:55,650,641,-5,10:18,23,0,0,0,0,0
HA,07/19/2022,0051,N374HA,HNL,10:00,09:56,660,626,-4,10:09,13,0,0,0,0,0
HA,07/20/2017,0051,N395HA,HNL,10:00,09:59,655,638,-1,10:18,19,0,0,0,0,0
HA,07/20/2018,0051,N375HA,HNL,10:00,09:57,655,640,-3,10:16,19,0,0,0,0,0
HA,07/20/2019,0051,N399HA,HNL,10:00,10:12,650,632,12,10:35,23,0,0,0,0,0
HA,07/20/2021,0051,N378HA,HNL,10:00,09:55,650,624,-5,10:10,15,0,0,0,0,0
HA,07/20/2022,0051,N385HA,HNL,10:00,10:28,660,654,28,10:55,27,0,0,0,22,0
HA,07/21/2017,0051,N379HA,HNL,10:00,09:54,655,633,-6,10:10,16,0,0,0,0,0
HA,07/21/2018,0051,N389HA,HNL,10:00,09:59,655,659,-1,10:18,19,0,0,0,0,0
HA,07/21/2019,0051,N393HA,HNL,10:00,10:00,650,682,0,10:23,23,32,0,0,0,0
HA,07/21/2021,0051,N378HA,HNL,10:00,09:52,650,645,-8,10:12,20,0,0,0,0,0
HA,07/21/2022,0051,N378HA,HNL,10:00,10:05,660,665,5,10:31,26,0,0,0,0,0
HA,07/22/2017,0051,N380HA,HNL,10:00,09:58,655,589,-2,10:18,20,0,0,0,0,0
HA,07/22/2018,0051,N386HA,HNL,10:00,09:57,655,639,-3,10:29,32,0,0,0,0,0
HA,07/22/2019,0051,N378HA,HNL,10:00,09:57,650,672,-3,10:23,26,19,0,0,0,0
HA,07/22/2021,0051,N374HA,HNL,10:00,09:53,650,645,-7,10:12,19,0,0,0,0,0
HA,07/22/2022,0051,N382HA,HNL,10:00,09:54,660,654,-6,10:09,15,0,0,0,0,0
HA,07/23/2017,0051,N360HA,HNL,10:00,09:56,655,653,-4,10:12,16,0,0,0,0,0
HA,07/23/2018,0051,N388HA,HNL,10:00,10:08,655,649,8,10:35,27,0,0,0,0,0
HA,07/23/2019,0051,N393HA,HNL,10:00,10:00,650,644,0,10:23,23,0,0,0,0,0
HA,07/23/2021,0051,N395HA,HNL,10:00,10:00,650,620,0,10:19,19,0,0,0,0,0
HA,07/23/2022,0051,N384HA,HNL,10:00,10:16,660,641,16,10:34,18,0,0,0,0,0
HA,07/24/2017,0051,N373HA,HNL,10:00,09:59,655,658,-1,10:41,42,0,0,0,0,0
HA,07/24/2018,0051,N361HA,HNL,10:00,10:05,655,693,5,11:04,59,38,0,5,0,0
HA,07/24/2019,0051,N399HA,HNL,10:00,10:01,650,631,1,10:23,22,0,0,0,0,0
HA,07/24/2021,0051,N374HA,HNL,10:00,09:52,650,638,-8,10:12,20,0,0,0,0,0
HA,07/24/2022,0051,N374HA,HNL,10:00,10:47,660,624,47,11:03,16,0,0,0,0,0
HA,07/25/2017,0051,N389HA,HNL,10:00,09:55,655,641,-5,10:20,25,0,0,0,0,0
HA,07/25/2018,0051,N383HA,HNL,10:00,10:02,655,0,2,10:58,56,0,0,0,0,0
HA,07/25/2019,0051,N361HA,HNL,10:00,10:05,650,652,5,10:31,26,0,0,0,0,0
HA,07/25/2021,0051,N382HA,HNL,10:00,10:45,650,649,45,11:07,22,44,0,0,0,0
HA,07/25/2022,0051,N382HA,HNL,10:00,09:56,660,642,-4,10:29,33,0,0,0,0,0
HA,07/26/2017,0051,N370HA,HNL,10:00,09:54,655,633,-6,10:21,27,0,0,0,0,0
HA,07/26/2018,0051,N396HA,HNL,10:00,10:01,655,676,1,10:31,30,22,0,0,0,0
HA,07/26/2019,0051,N395HA,HNL,10:00,11:02,650,636,62,11:25,23,48,0,0,0,0
HA,07/26/2021,0051,N393HA,HNL,10:00,09:58,650,647,-2,10:13,15,0,0,0,0,0
HA,07/26/2022,0051,N385HA,HNL,10:00,10:16,660,655,16,10:30,14,0,0,0,0,0
